CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
09-07-2022,3,100000,1400,22 out of 30,Flat,"Hiranandani Verona Co op Housing Society Ltd, Powai",Mumbai,Furnished,Bachelors/Family,3,Contact Agent,100000,
07-07-2022,1,16500,470,11 out of 14,Flat,"Kanungos Garden City, Mira Road East",Mumbai,Semi-Furnished,Family,2,Contact Agent,16500,
31-05-2022,1,4500,475,3 out of 4,Bangalo,Nalasopara West,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,4500,
07-07-2022,2,34000,583,10 out of 23,Flat,"Oasis, Akurli Nagar",Mumbai,Unfurnished,Family,2,Contact Agent,34000,
16-06-2022,2,32000,475,8 out of 12,Flat,Goregaon West,Mumbai,Unfurnished,Bachelors,2,Contact Agent,32000,
12-05-2022,2,50000,900,1 out of 8,Flat,Yashodham,Mumbai,Furnished,Family,2,Contact Agent,50000,
07-07-2022,1,24000,500,3 out of 7,Flat,Dattani Park,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,24000,
06-07-2022,2,62000,806,3 out of 58,Flat,"Auris Serenity, Malad West",Mumbai,Unfurnished,Bachelors/Family,3,Contact Agent,62000,
07-07-2022,1,100000,400,9 out of 10,Flat,"Violette Valley, Bandra West",Mumbai,Furnished,Bachelors/Family,1,Contact Agent,100000,
29-04-2022,1,21000,650,6 out of 10,Bangalo,Bhandup West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,21000,
29-04-2022,1,27000,550,4 out of 15,Bangalo,"Raj Hill, Borivali East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,27000,
30-06-2022,1,10000,390,3 out of 4,Flat,Mira Road East,Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,10000,
30-06-2022,2,90000,994,2 out of 2,Flat,"Ajmera Treon, Bhakti Park",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,90000,
31-05-2022,1,8000,520,6 out of 8,Bangalo,Virar West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,8000,
15-06-2022,1,75000,575,1 out of 9,Flat,Malabar Hill,Mumbai,Semi-Furnished,Family,1,Contact Agent,75000,
09-07-2022,3,230000,2750,53 out of 60,Flat,"Lodha World Crest, Lower Parel",Mumbai,Unfurnished,Bachelors/Family,3,Contact Agent,230000,
13-06-2022,1,15000,470,5 out of 22,Flat,"Man Opus, Mira Road East",Mumbai,Semi-Furnished,Family,2,Contact Agent,15000,
06-07-2022,4,260000,2500,3 out of 7,Flat,Khar West,Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,260000,
09-07-2022,3,62000,1100,15 out of 22,Flat,"Lake Homes, Powai",Mumbai,Semi-Furnished,Family,3,Contact Agent,62000,
27-06-2022,1,43500,480,6 out of 7,Flat,Yari Road,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,43500,
27-05-2022,2,62000,750,12 out of 16,Flat,"Cosmopolis Tower, Andheri West",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,62000,
27-05-2022,4,400000,2424,5 out of 14,Flat,"Rustomjee Elements, Andheri West",Mumbai,Semi-Furnished,Bachelors/Family,5,Contact Agent,400000,
06-07-2022,2,77500,724,19 out of 21,Flat,"Sethia Grandeur, Bandra East",Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,77500,
19-05-2022,1,30000,600,5 out of 5,Flat,Mulund Railway Station,Mumbai,Furnished,Bachelors/Family,1,Contact Owner,30000,
23-06-2022,3,110000,1076,9 out of 40,Flat,"Lodha New Cuffe Parade, Wadala East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,110000,
29-04-2022,1,20000,800,3 out of 4,Bangalo,in Byculla,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,20000,
06-07-2022,3,150000,1300,6 out of 7,Flat,Seven Bungalows,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,150000,
04-07-2022,1,55000,500,1 out of 7,Flat,Bandra West,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,55000,
22-06-2022,2,70000,700,Ground out of 8,Flat,Santacruz West,Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,70000,
23-05-2022,2,65000,700,4 out of 9,Flat,Kamla Nagar,Mumbai,Furnished,Bachelors,2,Contact Agent,65000,
09-07-2022,3,310000,2170,44 out of 75,Flat,"Omkar 1973, Worli",Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,310000,
17-06-2022,1,18000,225,18 out of 24,Flat,Worli,Mumbai,Unfurnished,Bachelors,2,Contact Agent,18000,
23-06-2022,1,48000,485,8 out of 17,Flat,"Kanakia Sevens, Andheri East",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,48000,
29-04-2022,1,10000,225,7 out of 8,Bangalo,Kanjurmarg East,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,10000,
16-06-2022,1,32000,478,4 out of 11,Flat,"Blue Monarch, Marol",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,32000,
10-05-2022,3,32000,1200,4 out of 5,Bangalo,"Ishwardas Bhuvan CHS, Kandivali East",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Owner,32000,
07-07-2022,2,36000,620,3 out of 14,Flat,Datta Pada,Mumbai,Semi-Furnished,Family,2,Contact Agent,36000,
08-06-2022,1,22000,280,3 out of 7,Flat,"Suryodaya CHS, Prabhadevi",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,22000,
20-06-2022,1,5500,385,3 out of 9,Flat,"Manibhadra Avenue, Morya Nagar",Mumbai,Unfurnished,Family,1,Contact Agent,5500,
25-05-2022,3,15000,704,5 out of 17,Flat,Thane-Kalyan-Dombivli,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,15000,
29-04-2022,2,40000,710,3 out of 4,Flat,Anushakti Nagar,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,40000,
29-04-2022,1,28000,525,2 out of 8,Bangalo,"Balkrishna, Goregaon East",Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,28000,
30-06-2022,1,11000,390,Ground out of 4,Flat,Mira Road East,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Agent,11000,
06-07-2022,2,40000,755,12 out of 31,Flat,"Omkar Ananta, Goregaon East",Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,40000,
27-05-2022,2,45000,700,3 out of 7,Flat,Oshiwara,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,45000,
10-06-2022,2,180000,1000,6 out of 10,Flat,Bandra West,Mumbai,Semi-Furnished,Bachelors,3,Contact Agent,180000,
24-06-2022,3,160000,2000,Upper Basement out of 30,Flat,"Flora Heights, Andheri West",Mumbai,Furnished,Family,3,Contact Agent,160000,
01-07-2022,2,36000,650,3 out of 4,Flat,Tata Nagar,Mumbai,Unfurnished,Family,2,Contact Agent,36000,
30-06-2022,1,59000,470,26 out of 42,Flat,"Lodha New Cuffe Parade, Bhakti Park",Mumbai,Semi-Furnished,Bachelors,1,Contact Agent,59000,
30-06-2022,1,40000,450,3 out of 8,Flat,"TATA Housing Merwanjee Cama Park, Andheri West",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,40000,
10-05-2022,2,40000,625,6 out of 10,Bangalo,Goregaon West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,40000,
23-05-2022,2,72000,700,3 out of 9,Flat,Gulmohar Road,Mumbai,Furnished,Bachelors,2,Contact Agent,72000,
07-07-2022,2,40000,600,4 out of 10,Flat,"Mindspace, Mindspace",Mumbai,Unfurnished,Family,2,Contact Agent,40000,
11-06-2022,2,16000,600,2 out of 3,Flat,Nerul sector-3,Mumbai,Unfurnished,Family,1,Contact Owner,16000,
27-06-2022,2,50000,1100,14 out of 22,Bangalo,"Magnum Tower CHS, Lokhandwala Complex",Mumbai,Furnished,Bachelors/Family,4,Contact Agent,50000,
27-05-2022,1,24000,370,5 out of 8,Flat,"Kanakia Sanskruti, Thakur Complex",Mumbai,Semi-Furnished,Family,1,Contact Agent,24000,
09-07-2022,2,65000,950,2 out of 45,Flat,"DB Woods, Gokuldham",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,65000,
07-07-2022,2,33000,825,12 out of 13,Bangalo,Mulund East,Mumbai,Unfurnished,Bachelors/Family,2,Contact Owner,33000,
16-06-2022,2,27000,650,2 out of 7,Flat,Kandivali West,Mumbai,Unfurnished,Bachelors,2,Contact Agent,27000,
14-06-2022,2,52000,750,2 out of 9,Flat,Oshiwara,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,52000,
29-06-2022,3,95000,900,4 out of 9,Flat,"Dosti Flamingo, Sewri",Mumbai,Semi-Furnished,Family,3,Contact Agent,95000,
06-07-2022,2,68000,805,12 out of 68,Flat,"Auris Serenity, Kanch Pada",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,68000,
09-07-2022,2,48000,742,17 out of 36,Flat,"Runwal Forests, Kanjurmarg West",Mumbai,Unfurnished,Family,2,Contact Agent,48000,
30-06-2022,2,32000,550,4 out of 7,Flat,"Shiv Ganga Apartment, Malad West",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,32000,
13-06-2022,2,42000,745,10 out of 11,Flat,"Akruti Orchid Park, Sakinaka Junction",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,42000,
31-05-2022,2,60000,800,2 out of 7,Flat,"Kenmore Apartment, Lokhandwala Complex",Mumbai,Furnished,Family,2,Contact Agent,60000,
12-06-2022,3,51500,1265,10 out of 28,Flat,"Ambrosia Apartment, Borivali East",Mumbai,Unfurnished,Family,3,Contact Agent,51500,
09-07-2022,3,130000,1800,10 out of 16,Bangalo,Lokhandwala Complex,Mumbai,Unfurnished,Bachelors/Family,3,Contact Agent,130000,
27-06-2022,1,25000,325,17 out of 24,Flat,"Mahalaxmi CHS, Worli",Mumbai,Furnished,Bachelors/Family,1,Contact Agent,25000,
09-07-2022,2,85000,902,41 out of 41,Flat,"Lodha Fiorenza, Goregaon East",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,85000,
06-07-2022,3,98000,1233,14 out of 68,Flat,"Auris Serenity, Kanch Pada",Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,98000,
12-06-2022,2,100000,750,Ground out of 6,Bangalo,Peddar Road,Mumbai,Furnished,Bachelors/Family,2,Contact Owner,100000,
21-05-2022,2,65000,600,14 out of 17,Flat,"Platinum Prive, Andheri West",Mumbai,Unfurnished,Bachelors,2,Contact Agent,65000,
24-06-2022,1,23000,500,3 out of 9,Bangalo,Chembur,Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,23000,
02-07-2022,2,40000,600,15 out of 20,Flat,Tilak Nagar - Harbour Line,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,40000,
23-06-2022,3,45000,950,15 out of 17,Flat,IC Colony,Mumbai,Unfurnished,Bachelors/Family,3,Contact Agent,45000,
27-06-2022,1,40000,680,5 out of 7,Bangalo,"Ballerina Apartment, Lokhandwala Complex",Mumbai,Furnished,Bachelors/Family,4,Contact Agent,40000,
07-07-2022,1,23500,400,1 out of 7,Flat,"Midas Enclave CHS , Nandiadwala Colony",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,23500,
07-07-2022,4,250000,2120,46 out of 76,Flat,"Lodha Marquise, Worli Sea Face",Mumbai,Furnished,Bachelors/Family,5,Contact Agent,250000,
01-07-2022,3,110000,1350,12 out of 20,Flat,"Atur Park, Chembur",Mumbai,Semi-Furnished,Bachelors,4,Contact Agent,110000,
20-06-2022,3,150000,1600,6 out of 7,Flat,JVPD Scheme,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,150000,
03-06-2022,1,22000,430,4 out of 6,Flat,Thakur Complex,Mumbai,Unfurnished,Family,1,Contact Agent,22000,
09-07-2022,4,150000,1937,20 out of 30,Flat,"Raj Grandeur, Powai",Mumbai,Semi-Furnished,Bachelors/Family,5,Contact Agent,150000,
07-06-2022,2,75000,700,4 out of 7,Flat,Santacruz West,Mumbai,Semi-Furnished,Bachelors,3,Contact Agent,75000,
22-05-2022,2,41000,780,14 out of 18,Flat,"Nirmal Lifestyle, LBS Marg",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,41000,
02-06-2022,4,150000,1300,5 out of 13,Flat,"Kabra Centroid, Kalina",Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,150000,
20-06-2022,3,150000,1350,18 out of 32,Flat,"Transcon Triumph, Lokhandwala Complex",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,150000,
14-05-2022,2,53000,750,5 out of 18,Flat,Chembur,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,53000,
31-05-2022,4,140000,1400,10 out of 25,Flat,"Adani Western Heights, Andheri West",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,140000,
28-06-2022,4,200000,2000,17 out of 29,Flat,"Raj Grandeur, Hiranandani Gardens",Mumbai,Furnished,Bachelors/Family,5,Contact Agent,200000,
30-06-2022,2,65000,850,10 out of 31,Flat,"Vishnu Shivam Tower, Thakur Village, Kandivali East",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,65000,
23-05-2022,1,48000,500,4 out of 9,Flat,Gulmohar Road,Mumbai,Furnished,Bachelors,1,Contact Agent,48000,
09-07-2022,2,75000,900,10 out of 15,Bangalo,"7 Bungalow, Seven Bungalows",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,75000,
23-06-2022,2,39000,750,1 out of 3,Flat,"Takshila CHS, Andheri East",Mumbai,Semi-Furnished,Family,2,Contact Agent,39000,
09-07-2022,3,70000,1100,18 out of 22,Flat,Chandivali,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,70000,
01-06-2022,4,1200000,5000,4 out of 15,Flat,Juhu,Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,1200000,
29-04-2022,1,25000,596,1 out of 7,Bangalo,Kandivali West,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,25000,
28-06-2022,2,45000,680,3 out of 4,Flat,"DLH Orchid, Lokhandwala Complex",Mumbai,Unfurnished,Bachelors,2,Contact Agent,45000,
17-05-2022,4,190000,1950,11 out of 21,Flat,"Godrej Serenity Mumbai, Chembur",Mumbai,Unfurnished,Bachelors/Family,4,Contact Agent,190000,
09-07-2022,3,140000,1350,18 out of 32,Flat,"Transcon Triumph, Lokhandwala Complex",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,140000,
01-05-2022,1,35000,510,3 out of 4,Flat,Chakala Cigarette Factory,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,35000,
20-06-2022,1,60000,500,5 out of 7,Flat,"Green Gate Apartment, Pali Hill",Mumbai,Furnished,Bachelors/Family,1,Contact Agent,60000,
29-04-2022,1,15000,375,13 out of 16,Bangalo,Kanjurmarg East,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,15000,
21-05-2022,1,39000,500,2 out of 7,Flat,Model Town,Mumbai,Furnished,Family,1,Contact Agent,39000,
13-05-2022,3,190000,1500,8 out of 10,Flat,Bandra West,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,190000,
20-06-2022,3,84000,1000,18 out of 21,Flat,"Lake Primrose, Powai",Mumbai,Furnished,Bachelors/Family,3,Contact Agent,84000,
31-05-2022,3,68000,1260,27 out of 58,Flat,"Alta Monte, Pathanwadi",Mumbai,Unfurnished,Family,3,Contact Agent,68000,
12-06-2022,1,26000,475,8 out of 20,Flat,"Dreams Complex, Bhandup West",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,26000,
20-06-2022,2,42000,620,6 out of 11,Flat,"NG Royal Park, Kanjurmarg East",Mumbai,Semi-Furnished,Family,2,Contact Agent,42000,
28-06-2022,1,35000,490,1 out of 6,Flat,Mukund Nagar,Mumbai,Furnished,Bachelors/Family,1,Contact Agent,35000,
09-07-2022,2,44000,710,13 out of 18,Flat,"Ajmera Bhakti Park, Bhakti Park",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,44000,
31-05-2022,2,60000,720,4 out of 7,Flat,Sindhi Society Chembur,Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,60000,
23-06-2022,2,45000,770,2 out of 12,Flat,Goregaon West,Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,45000,
04-06-2022,3,250000,1600,19 out of 25,Bangalo,"Chaitanya Towers, Prabhadevi",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,250000,
23-05-2022,1,65000,500,Ground out of 5,Flat,Bandra West,Mumbai,Furnished,Bachelors/Family,1,Contact Agent,65000,
14-05-2022,1,20000,350,1 out of 8,Bangalo,Parel,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,20000,
09-07-2022,2,75000,1000,3 out of 15,Bangalo,"7 Bungalow, Seven Bungalows",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,75000,
09-07-2022,5,500000,3900,4 out of 6,Flat,Altamount Road,Mumbai,Furnished,Bachelors/Family,5,Contact Agent,500000,
30-06-2022,3,140000,1000,3 out of 7,Flat,Juhu,Mumbai,Semi-Furnished,Family,3,Contact Agent,140000,
06-07-2022,2,45000,660,25 out of 43,Flat,"Wadhwa Atmoshphere, Mulund West",Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,45000,
25-05-2022,1,9400,600,4 out of 6,Bangalo,Bhayandar East,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,9400,
22-06-2022,2,100000,900,2 out of 12,Flat,Santacruz West,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,100000,
20-06-2022,2,65000,750,2 out of 3,Flat,"Ganpat Niketan Apartment, Khar West",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,65000,
31-05-2022,2,230000,1000,2 out of 7,Flat,Bandra West,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,230000,
19-05-2022,3,180000,1500,7 out of 12,Flat,Bandra West,Mumbai,Semi-Furnished,Bachelors,3,Contact Agent,180000,
19-05-2022,2,180000,1200,7 out of 12,Flat,Khar West,Mumbai,Furnished,Bachelors/Family,3,Contact Agent,180000,
25-06-2022,3,120000,1200,10 out of 14,Flat,Khar West,Mumbai,Furnished,Bachelors/Family,3,Contact Agent,120000,
07-07-2022,1,20000,280,11 out of 24,Flat,Century Bazaar,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Agent,20000,
19-05-2022,2,130000,1000,10 out of 12,Flat,Khar West,Mumbai,Furnished,Bachelors,2,Contact Agent,130000,
19-05-2022,3,400000,1800,7 out of 14,Flat,Pali Hill,Mumbai,Semi-Furnished,Bachelors,4,Contact Agent,400000,
22-06-2022,2,75000,694,1 out of 7,Flat,Bandra West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,75000,
31-05-2022,5,350000,3250,12 out of 18,Flat,Deonar,Mumbai,Unfurnished,Family,5,Contact Agent,350000,
29-04-2022,3,100000,1740,21 out of 22,Bangalo,Powai,Mumbai,Furnished,Bachelors/Family,4,Contact Owner,100000,
16-06-2022,2,55000,750,8 out of 14,Flat,Chembur,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,55000,
14-06-2022,3,70000,1000,12 out of 20,Flat,"Nahar Amrit Shakti powai, Chandivali",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,70000,
29-06-2022,1,30000,500,3 out of 4,Bangalo,Sion,Mumbai,Furnished,Bachelors/Family,1,Contact Owner,30000,
28-06-2022,4,330000,2000,11 out of 12,Flat,Mehboob Studio,Mumbai,Semi-Furnished,Bachelors,5,Contact Agent,330000,
13-06-2022,1,75000,550,7 out of 10,Flat,Bandra West,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,75000,
27-06-2022,1,14000,270,6 out of 7,Flat,Poisar,Mumbai,Unfurnished,Bachelors,1,Contact Owner,14000,
06-07-2022,3,130000,960,9 out of 21,Flat,7 Bungalows Andheri West,Mumbai,Semi-Furnished,Family,3,Contact Agent,130000,
29-04-2022,3,40000,1200,2 out of 4,Bangalo,Kandivali West,Mumbai,Semi-Furnished,Family,2,Contact Owner,40000,
27-05-2022,2,46000,710,15 out of 18,Flat,"Ajmera Bhakti Park, Bhakti Park",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,46000,
04-07-2022,1,27000,472,13 out of 14,Flat,"Marathon Embryo, Bhandup West",Mumbai,Semi-Furnished,Bachelors,2,Contact Owner,27000,
26-05-2022,2,95000,1000,10 out of 13,Flat,Bandra West,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,95000,
09-07-2022,2,94000,800,14 out of 18,Flat,"Kanakia Hollywood, Sai Nagar",Mumbai,Semi-Furnished,Family,2,Contact Agent,94000,
30-06-2022,2,40000,650,7 out of 11,Flat,"Gaurav Heights, Kandivali West",Mumbai,Unfurnished,Bachelors,2,Contact Agent,40000,
04-07-2022,3,150000,1300,6 out of 7,Flat,Seven Bungalows,Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,150000,
07-07-2022,2,30000,600,2 out of 5,Flat,"Gokul Apartment, Evershine Nagar",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,30000,
16-06-2022,2,95000,750,7 out of 10,Flat,Opera House,Mumbai,Furnished,Bachelors,2,Contact Agent,95000,
16-06-2022,2,130000,890,45 out of 77,Flat,"Lodha The Park, Worli",Mumbai,Semi-Furnished,Family,2,Contact Agent,130000,
27-05-2022,1,14000,421,3 out of 4,Flat,Borivali East,Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,14000,
27-05-2022,3,100000,1300,12 out of 24,Flat,"L&T Emerald Isle, Powai",Mumbai,Semi-Furnished,Family,3,Contact Agent,100000,
05-07-2022,1,35000,350,2 out of 3,Bangalo,Dadar West,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,35000,
07-06-2022,2,57000,800,5 out of 20,Flat,"Nahar Amrit Shakti powai, Chandivali",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,57000,
06-07-2022,2,45000,650,5 out of 6,Flat,Santacruz East,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Owner,45000,
29-04-2022,1,11000,650,18 out of 19,Bangalo,Mira Road,Mumbai,Furnished,Bachelors/Family,2,Contact Owner,11000,
14-05-2022,2,50000,650,10 out of 20,Flat,"Sheth Montana, Mulund West",Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,50000,
27-05-2022,2,35000,680,12 out of 20,Flat,"Parinee Adney, Borivali West",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,35000,
06-07-2022,2,100000,800,1 out of 5,Flat,Bandra West,Mumbai,Furnished,Bachelors/Family,2,Contact Agent,100000,
06-07-2022,3,130000,1250,12 out of 29,Flat,"Adani Western Heights, 4 Bunglows",Mumbai,Semi-Furnished,Family,3,Contact Agent,130000,
23-05-2022,1,52000,475,10 out of 18,Flat,Shivaji Park,Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,52000,
07-07-2022,2,28000,600,1 out of 5,Flat,"Gokul Apartment, Evershine Nagar",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,28000,
29-04-2022,1,18000,450,2 out of 4,Bangalo,"Nem Vihar, Mulund West",Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,18000,
04-06-2022,1,30000,400,3 out of 6,Bangalo,Bhatti Pada,Mumbai,Unfurnished,Bachelors,1,Contact Owner,30000,
06-07-2022,3,45000,985,Lower Basement out of 18,Flat,"Gemstar Symphony Apartment, Kandivali West",Mumbai,Unfurnished,Family,3,Contact Agent,45000,
27-05-2022,3,130000,1450,3 out of 7,Flat,Shivaji Park,Mumbai,Unfurnished,Bachelors,3,Contact Agent,130000,
27-05-2022,2,58000,650,15 out of 24,Flat,"L&T Emerald Isle, Powai",Mumbai,Semi-Furnished,Family,2,Contact Agent,58000,
06-07-2022,2,65000,805,48 out of 68,Flat,"Auris Serenity, Kanch Pada",Mumbai,Semi-Furnished,Bachelors/Family,3,Contact Agent,65000,
27-05-2022,1,24000,650,3 out of 4,Bangalo,Malad East,Mumbai,Semi-Furnished,Bachelors/Family,1,Contact Owner,24000,
09-07-2022,1,54500,515,12 out of 42,Flat,"Lodha New Cuffe Parade, Wadala East",Mumbai,Unfurnished,Bachelors/Family,1,Contact Agent,54500,
12-06-2022,3,70000,1000,15 out of 20,Flat,Chandivali,Mumbai,Semi-Furnished,Bachelors/Family,2,Contact Agent,70000,
07-06-2022,3,67000,1050,6 out of 8,Flat,Chembur,Mumbai,Semi-Furnished,Family,3,Contact Agent,67000,
09-07-2022,2,75000,777,17 out of 22,Flat,"Hiranandani Castle Rock, Powai",Mumbai,Furnished,Bachelors/Family,2,Contact Agent,75000,
11-06-2022,2,45000,831,16 out of 22,Flat,"Kaustubh Platinum, Datta Pada",Mumbai,Unfurnished,Family,2,Contact Agent,45000,
06-07-2022,3,98000,1233,35 out of 68,Flat,"Auris Serenity, Kanch Pada",Mumbai,Semi-Furnished,Bachelors/Family,4,Contact Agent,98000,
11-06-2022,1,16000,250,4 out of 10,Flat,Charkop,Mumbai,Unfurnished,Bachelors/Family,1,Contact Owner,16000,
14-05-2022,2,95000,900,18 out of 30,Flat,"Oberoi Springs, Andheri West",Mumbai,Semi-Furnished,Bachelors,2,Contact Agent,95000,
06-07-2022,2,40000,753,11 out of 31,Flat,"Omkar Ananta, Film City Road",Mumbai,Unfurnished,Bachelors/Family,2,Contact Agent,40000,
10-06-2022,3,300000,1800,8 out of 12,Flat,Bandra West,Mumbai,Furnished,Bachelors,3,Contact Agent,300000,
